The Westin Hapuna Beach Resort,MJ LEE,1.0,별로에요,"하와이 세번째방문, 빅섬은 처음입니다. 호텔에 머무는 시간이 많아서 늘 많이 고민하고 예약하고 돈을 아끼지 않는 편이에요. 그런데 웨스틴 하푸나는 돈이 아까웠습니다. 일단 청결도. beach용이랑 타월을 같이쓰는지 새거를 요청해서 받아도 갈색~검정색 이물이 묻어있는 경우가 많았습니다. 그리고 프런트데스크도 불친절했어요. 서툰 영어로 물어봐서 그런가요? 인사도 대답도 잘 안하고 표정도 시큰둥하더군요. 다른 백인들에게는 안그러던데 좀 기분나빴습니다. 그리고 컨시어지랑 업무가 별개인건 알겠는데 ""난 모르니까 저기가서 물어봐"" 하는 식의 태도도 실망스러웠습니다. 코나 시내랑 매우 멀어서 불편한 위치를 감수하고 기대하며 묵었는데 실망했어요. 그리고 호텔레스토랑 3군데 이용했는데 독점이라 그런지 서비스도 맛도 개선이 필요해보였습니다. 도어맨 분들이 가장 친절하시더군요. 그부분만 만족했습니다.",숙박 날짜: 2019년 6월
The Westin Hapuna Beach Resort,noriko611,5.0,두번가세여 세번가세여,"하와이에서 묵었던 곳 중에서, 아니 제 인생에서 묵었던 호텔 중에서 베스트 3안에 듭니다. 호텔 위치 자체가 코나 시내와 좀 멀다보니 여유와 한가로움을 느끼고자 하는 분들이 많이 찾으시는 것 같아요. 리모델링 한지 얼마 안되서 객실상태 최상이고 음식도 맛있습니다 특히 인피니티풀에서 둥둥 떠다니는데 신선놀음하는 기분이였어요",숙박 날짜: 2018년 9월
The Westin Hapuna Beach Resort,sukisu111,5.0,최고의 휴양지,처음 맞이했던 로비의 바다 전망을 잊지못할거다. 직원들 다 친절하며 평화로운 호텔의 휴식... 하와이 빅아일랜드 내 평생 잊지못할 추억의 섬이다.,숙박 날짜: 2016년 7월
The Westin Hapuna Beach Resort,izumi-tokyo,5.0,편안한 호텔이랍니다,"비치가 정말 아름다운데다, 사람도 적고, 운이 좋으면 바다거북이도 목격할 수 있답니다. 비치에 면해있는 정원은, 잔디밭으로 되어있으면서 바다를 바라다볼 수 있어서 아주 기분이 좋더라구요. 동물이 여기저기에 있었는데, 아침에 산책을 할 때 칠면조와 마주치거나, 코티지에서 밥을 먹고 있으려니 고양이가 다가오거나 하더군요. 아침에 일어나면 새소리와 파도소리가 음악처럼 들려온답니다. 밤하늘의 별빛이 정말 아름다웠는데, 비치에서라면 사람이 거의 없기때문에 혼자 독점한 듯한 기분을 느끼실 수가 있답니다. 매일 비치에서도, 호텔에서도, 환상적으로 아름다운 저녁노을을 감상할 수 있었어요. 이런 것들을 좋아하시는 분들이라면 정말 편안하게 머무실 수 있는 호텔이라고 생각합니다. 설비나 방은 아주 청결했습니다만, 가구가 간소하면서 좀 오래된 탓에, 화려함을 추구하시는 분들이라면 인근에 있는 마우나케아(Mauna Kea)쪽이 더 낫지않나 싶네요. 그리고, 다른 이용후기에도 나와 있듯이, 차가 없으면 슈퍼마켓까지 갈 수도 없어 상당히 불편하답니다. 근처에는 매점도 없기때문에, 쇼핑 목적, 또는 레져를 즐기고 싶어! 라고 하시는 분들보다는, 비치에서 느긋하게 지내고 싶어하시는 분들에게 추천할만 한 호텔이라고 생각해요.",
The Westin Hapuna Beach Resort,miro002,3.0,비치에 열대어는 거의 없더라구요,"묵었던 날에 결혼식 파티가 있었던 것 같았는데, 밤 늦게까지 음악소리와 함께 춤추는 듯한 발소리가 울려 잠을 이룰 수 없었어요. 프런트에 클레임을 걸었더니, 밤 12시쯤에 끝내주긴 주더라구요... 이 호텔을 고른 이유는, 코 앞에 있는 프라이빗비치(하프나 비치)에서 슈노클링을 하고 싶었다는 것 때문이었는데, 완전 기대이하였다는 사실. 물고기 비스무리한 것도 전혀 보이질 않더라구요. 매일매일 슈노클링을 했습니다만, 테라스에서 뒹굴거리고 있을 때, 저 멀리 바다거북이 헤엄치고 있었던 장면 외에는 전혀... 평범한 바나나피쉬 종류를 몇 마리 외에, 선명한 노란색을 띈 트럼펫피쉬 한 마리만 슈노클링중에 볼 수 있었답니다. 그래도, 희귀한 물고기를 볼 수 있었으니 그걸로 만족해야겠죠? 호텔도, 레스토랑도, 전혀 매력을 느낄 수가 없었습니다.",
Castle Hilo Hawaiian Hotel,archn01,4.0,힐로 관광에는 최적의 위치.,"힐로 2박 3일간 머물렀던 호텔입니다. 공항에서 차량으로 5~10분 거리에 위치합니다. 힐로 맛집인 수이산 포케집, 핫케이크집도 가깝고요.. 로스, 월마트 등도 차로 15분 정도면 갈 수 있습니다. 바로 앞에 탁 트인 바다를 조망할 수 있고, 칼 스미스 비치도 가깝습니다. 저도 칼 스미스 비치에서 거북이랑 같이 수영하는 행운을 누렸죠.. 거북이 보면서 소리질렀는데, 현지인들은 무덤덤...그래서 뻘쭘했어요^^; 오래된 호텔이라 걱정했는데 생각보다 룸 컨디션은 좋았습니다. 단지 조식은 별로...그냥 주변 포케집이나 핫케이크 드시는 걸 추천드려요~^^",숙박 날짜: 2018년 7월
Castle Hilo Hawaiian Hotel,gaggung,3.0,공항 가까운 적당한 호텔,"적당한 가격의 적당한 숙소입니다. 럭셔리하지 않습니다, 숙소에서 많은 시간을 보내려는 신혼여행자나 휴식을 위해 여행하는 사람에게는 별로일 거 같네요.",숙박 날짜: 2017년 5월
Castle Hilo Hawaiian Hotel,서영 김,3.0,무난한 호텔,"힐로에서 가족이 묵울 수 있는 호텔 후기가 별로 많지 않아, 가장 무난해보이는 캐슬 힐로로 예약하였습니다. 프론트 직원은 친절하였으며, 딱히 생활하는데 불편하지는 않았습니다.",숙박 날짜: 2017년 1월
Castle Hilo Hawaiian Hotel,따룽,4.0,지금은 이름이 바뀜,지금은 힐튼으로 들어가며 리모델링이 되서 컨디션 왕굿 ㅋ 부족함 전혀 없음ㅋ 아쉬운건 주차장이 좁은 것과 라나이가 기본룸엔 없음 ㅠ,숙박 날짜: 2017년 8월
Castle Hilo Hawaiian Hotel,heesung jung,4.0,전망이 좋고 시설도 좋습니다.,오션뷰여서 전망이 좋았습니다. 방도 넓고 깨끗합니다. 객실 내에 전자레인지 이용이 되지 않았으나 로비에서 음식을 데워주었습니다. 직원들도 친절하고 전체적으로 시설이 좋았습니다. 화산국립공원에서 가까운 위치입니다. 주변 산책 시설이 좋습니다. 객실내에 냉장고가 있습니다. 다음에 또 방문하고 싶습니다.,숙박 날짜: 2017년 1월
Courtyard by Marriott King Kamehameha s Kona Beach Hotel,noriko611,4.0,깨끗하고 합리적인 가격,객실 컨디션이나 관리상태ㄹ 비교했을때 쉐라톤 코나보다 백배 낫습니다. 코나 시내하고도 접근성이 좋아 코나 브루잉 컴퍼니도 밤에 갈 수 있고 좋아요,숙박 날짜: 2018년 9월
Courtyard by Marriott King Kamehameha s Kona Beach Hotel,따룽,4.0,서비스가 그리 좋지 않은,기본룸 예약 뷰가 주차장뷰임 거기다 이상한 냄새가 남 직원도 친절하지 않고 딱 할말만 함 ㅠ 웰컴기프트로 초콜릿 줘서 좀 풀림,숙박 날짜: 2018년 1월
Courtyard by Marriott King Kamehameha s Kona Beach Hotel,harumisangdong,5.0,하와이 섬에서 2박을 했습니다.,"코나 국제 공항에서 차로 30정도 걸립니다. 시설, 서비스 모두 만족합니다. 특히 호텔 바로 앞에 수영장이랑 비치가 있어 너무 좋았습니다. 룸 시설도 좋습니다. 4성급은 되는 호텔이네요. 또한 식당도 근처에 있으며 다운타운또한 가깝습니다. 바다를 따라 구성된 산책로 또한 일품입니다. 여행사를 통해 예약을 해 가격은 얼마인지 정확히는 모르지만 만족합니다.",숙박 날짜: 2018년 1월
Courtyard by Marriott King Kamehameha s Kona Beach Hotel,MikeKim17,4.0,가격대비 만족도 괜찮습니다.,"저는 포시즌스 후알랄라이에 묵기 전에 하루 이 곳에 묵었었는데요, 가격대비 만족도로만 따지면 이 곳이 더 나았던 것 같습니다. 비교적 번화한 곳에 있어서 주위에 식당들도 많고 편의점도 호텔바로 옆에 있습니다. 다른 곳의 일반 코트야드 호텔들보다 크고 시설도 좋구요. 가격 대비 만족도 높습니다. 추천할만 곳 중 한 곳입니다.",숙박 날짜: 2016년 1월
Courtyard by Marriott King Kamehameha s Kona Beach Hotel,wing1316,4.0,만족,"스태프의 친절한 대응과 저렴한 가격이 좋기는 해도 시설이 오래 됐다는 과거의 리뷰. 하지만 리노베이션 했다고 해서 서둘러 예약해봤습니다. 청결하고 세련된 내부 인테리어, ABC마트가 1층에 있고, 관광시설, 슈퍼마켓, 은행이 도보권내에 있습니다. 셔틀버스도 바로 앞에 정차. 완벽합니다.",
Grand Naniloa Hotel Hilo   a DoubleTree by Hilton,Seungho Shin,5.0,깔끔한 디자인의 훌륭한 위치와 시설,"사실 이 호텔에 별을 5개 준 이유는 무료 골프 라운딩이 가는하였다는 것이다. 골프채 대여도 무료, 볼도 무료 사용, 단지 카트 사용료만 지불하고 즐거운 라운딩, 물론 리조트 피 30불을 내었지만 발레 파킹피에 웰컴 칵테일을 2잔 제공해 주니 다시 힐로에 온다면 반드시 여기에 묵을거다.",숙박 날짜: 2019년 12월
Grand Naniloa Hotel Hilo   a DoubleTree by Hilton,dingting2019,4.0,만족스러웠습니다,일단 프론트에 뷰가 정말 아름답습니다 그리고 yuko 매니저 정말 친절해서 기분이 좋았습니다. 힐튼 회원은 무료 생수와 웰컴쿠키 받았습니다. 위치도 쇼핑몰과 가깝고 주차장 넓습니다.방깨끗하고 뷰도좋아요!,숙박 날짜: 2019년 10월
Grand Naniloa Hotel Hilo   a DoubleTree by Hilton,Destination298774,4.0,The location was good,힐로에서 관광하기에 좋은 위치에 있었습니다 공항에서도 근접하고 유명식당및 관광지도 근방에 있어 도움이 되었습니다 전체적으로 깔끔했어요,숙박 날짜: 2019년 7월
Grand Naniloa Hotel Hilo   a DoubleTree by Hilton,pk516,4.0,힐로 나릴로아 힐튼,힐로는 두 번째 방문으로 올 때마다 느끼는 것은 조용한 시골동네 같은 느낌입니다. 사람들도 소박하고 주변에 구경할 곳도 많습니다. 호텔 안에 마이크로웨이브와 소형 냉장고가 준비돠어 있어 햇반이나 간단한 식사를 할 수 있습니다. 직원들은 전반적으로 친절하고 처음에 왔을 때는 셀프 주차이지만 지금은 발랫 파킹으로 바뀌었습니다. 아무튼 힐로에서는 가장 좋은 숙박시설로 생각됩니다. 다음에 다시 와도 이 호텔에 숙박하려고 합니다.,숙박 날짜: 2018년 2월
Grand Naniloa Hotel Hilo   a DoubleTree by Hilton,물푸레나무,4.0,Grand Naniloa Hotel,"힐로에서 3박을 묵었으며 2층으로 방을 배정받았는데 처음에는 바깥 경치가 안 좋을 것 같아 걱정했으나 발코니 밖으로 바닷가가 바로 보여 오히려 더 좋았다. 바다 멀리 방파제가 있어 파도가 세지 않아 파도가 호텔까지 올 걱정은 없었다. 방에 전자레인지가 있어 밖에서 조리용 음식을 사 와서 방에서 데워 먹으니 편리했고 호텔 내 세탁시설이 있어 좋았다. 단, 25센트동전만 사용이 가능해서 좀 불편했는데 로비로 가서 동전을 교환하는 수고가 필요하다.",숙박 날짜: 2018년 1월
Kona Seaside Hotel,한솔 최,5.0,깔끔하고 좋아요~^^,위치도 좋고 방도 아주 깔끔하고 좋았어요. 코나쪽이 워낙 한블럭이 큼지막해서 글치 바로 옆블럭에 월마트가 있었던 걸로 기억해요. 지도상에 다른 마트들 멀어보였는데 실제 차로 5분정도 거리에 있구요. 참고로 전 렌트했었어요. 방은 힐로쪽에서 좀 기대이하인곳에 있어서인지 말끔하고 만족스러웠습니다. 특히 힐로에서는 숙소가 화장실이 너무 습해서 수영복이나 옷들이 케어가 안됐는데 호텔에선 전혀 문제 없었어요. 수영장도 깔끔하고 조식도 맛있었구요. 바다도 바로 앞입니다. 또 이용할 의향 100퍼센트네요,숙박 날짜: 2016년 8월
Kona Seaside Hotel,heesung jung,3.0,위치가 좋아요.,"방이 깔끔하고 편하게 이용가능한 호텔입니다. 전체적으로 조금 노후한 느낌입니다. 조식도 맛있고, 마트에서 가깝습니다. 바닷가에서 조금 떨어져있는 위치입니다. 주차장이 넉넉하지는 않아서 저녁에 들어오면 빈공간이 없었습니다. 객실내에 냉장고가 있고, 무료 커피가 제공됩니다. 와이파이는 이용 가능하고 로비에 컴퓨터도 있습니다.",숙박 날짜: 2017년 1월
Kona Seaside Hotel,Bluebird Hong,3.0,말이 시사이드지 바다 보려면 걸어나가야해요,그냥 도로변에 있고 굉장히 노후한 호텔? 입니다. 깔끔하게는 관리되고 있으나 좋은 하드웨어에 익숙한 한국 관광객에게는 들어서면? 어라? 이런곳도 있어? 싶을 정도입니다. 하와이가 전반적으로 시설이 노후했다고 하네요. 그냥 도착 첫날 머물다간 곳입니다.,숙박 날짜: 2016년 3월
Kona Seaside Hotel,とおりもん,3.0,일반적인 지방 호텔,3박 했습니다. 프런트 직원에 대한 인상은 대충 일을 처리하는 듯 예약일수와 다른 확인서를 갖고 오거나 사용할 수 없는 카드키를 건네주는 등 체크인 하는데 시간이 걸렸습니다. 이 사이트에 있는 조식 무료 쿠폰도 제출했지만 서비스를 받을 수는 없었습니다. 이용했던 싱글룸은 아주 넓고 작으면서도 냉장고까지 있었고 무료 커피도 맛있었습니다. 하지만 도로에 접한 객실이었는데도 차광 커튼도 없고 객실 사이의 벽이 얇은지 밖에서 들어오는 빛이나 떠드는 소리 등으로 저녁에 잠을 설쳤습니다 객실 청소 시간은 이른 아침에 단시간에 깨끗하게 해줍니다. 바다에 나가기에도 슈퍼마켓에도 상당히 편리하고 좋은 장소로 활동적인 사람에게는 추천할 수 있는 호텔입니다.,
Kona Seaside Hotel,sakura-love,5.0,"조식 포함, 저렴한 가격에 서비스, 위치 양호",호놀룰루에 가기 전에 코나에 들렀습니다. 다른 호텔과 2박 연속이었는데 저한테는 이쪽이 리즈너블하고 서비스도 좋았습니다. 슈퍼리어 가든 뷰를 1박에 90달러로 사이트에서 직접 예약했습니다. 최고 위층 끝에 있는 객실로 옆으로 불꽃축재나 바다도 볼 수 있어서 좋았어요.,
Kohala Suites by Hilton Grand Vacations,vcrc2019,5.0,빅아일랜드의 느낌 충만한 럭셔리 리조트,"방문을 열면 품격 있는 분위기의 침대에 백조 장식이 반겨줄 것이며, 창 밖으로 빅아일랜드의 풍경이 펼쳐 집니다. 천정은 높고 넓은 객실과 만족도 높은 룸 컨디션입니다. 숙박동 앞에 주차 공간도 넉넉하고, 클럽하우스에서 셔틀도 많아 힐튼 리조트 및 퀸즈마켓플레이스 등 이동이 아주 편합니다. 무엇보다 좋았던 점은 테라스에서 하와이의 공기를 느끼며 바라보던 하와이의 별 입니다. 잊지 못할 겁니다.",숙박 날짜: 2019년 7월
Kohala Suites by Hilton Grand Vacations,Voyager06695283673,5.0,완벽한 가족 휴가,"빅아일랜드의 독특한 정취와 멋진 밤하늘, 아름다운 해변 저녁 숙소에서의 바베큐등 가족여행은 물론 커플여행으로도 완벽한 장소입니다.",숙박 날짜: 2019년 6월
Kohala Suites by Hilton Grand Vacations,Hyuck Joon Lee,5.0,최고의 시설과 서비스,23년전에 처음 와보고 반해 타임셰어 멤버쉽을 샀다. 우리나라 콘도라고 생각했지만 영어가 짧아 잘 이용할 수 있을지 걱정도 많았었지만 그건 쓸데없는 걱정이었다. 한국사람을 통한 예약도 가능하고 짧은 영어라도 친절하게 응대해 주는 직원들이 있기 때문이다. 23년전에 비해 몇개의 단지가 더 생겨 이용하기 더 좋아졌다. 힐튼호텔 시설도 무료로 이용 가능하고 인근 골프코스도 아주 많이 할인된다. 하와이를 온다면 꼭 이곳에 머물기를 권한다.,숙박 날짜: 2018년 9월
Kohala Suites by Hilton Grand Vacations,hahaha1054,5.0,최고입니다.,빅아이랜드 방문때 투숙했던 힐튼 와이콜로아리조트. 아이와 돌고래 체험도 가능하고 골프장도 있고^^ 물론 골프를 치진 않았지만 드넓은 곳 보고만 있어도 좋더라구요. 아이와 간다면 추천하고 싶어요.,숙박 날짜: 2017년 9월
Kohala Suites by Hilton Grand Vacations,susumu a,5.0,완전 넓은 방,"해안가로 나 있는 방에 묵었어요. 리모델링 한 덕분에 상당히 세련된 느낌이 들었었는데, 구조 자체는 낡은 감을 감출 수 없었답니다. 그래도, HGVC포인트를 많이 쓰지않고서도 묵을 수 있기에, 추천할만 한 호텔이지 않나 싶네요.",
Holiday Inn Express Hotel   Suites Kailua Kona,knannom1,3.0,이정도면 4인가족에 적당,"가성비를 고려하신다면 이곳이 적당해요. 조식은 그럭저럭, 수영장도 그럭저럭, 룸안에 작은 싱크대와 마이크로웨이브 있어 편리하고, 주차 가능해서 좋았어요. 위치도 적당하고.. 4인 가족에겐 추천이요.",숙박 날짜: 2017년 12월
Holiday Inn Express Hotel   Suites Kailua Kona,Estee,1.0,저렴하고 별로인 호텔,"위치는 좋았구요, 아침 조식도 그러저럭 먹으만 했습니다. 다만 치명적인 문제가 있었는데요. 1. 샤워부스가 독립적으로 구분되어 있지않아서 샤워 한번 하면 화장실이 물 바다가 됩니다. 수건 세개 받으면 두개를 욕실 바닥에 깔아두는게 일입니다 2. 방 배정을 1층 수영장 바로 옆에 주더라구요. 그래서 숙박내내 커튼하나 열수없었습니다. 3. Mark Takahashi라는 매니저에게 여행 끝나고 위 사항들에 대해 불만을 표시하는 메일을 보냈습니다. 당연히 미안하다. 서비스 정책에 반영하겠다 라는 답변이 왔죠. 그러면서 IHG 포인트 5,000을 주겠답니다. 그러고는 연락두절..... 정말 하와이 여행 내내 최악의 호텔이였습니다",숙박 날짜: 2017년 8월
Holiday Inn Express Hotel   Suites Kailua Kona,혜경 강,3.0,그냥 홀리데이인.,딱 그 이름만한 값어치였어요. 조식도 평범. 비치에서 좀 멀고..코나의 다른 비치앞호텔이 훨씬 좋아요,숙박 날짜: 2017년 12월
Holiday Inn Express Hotel   Suites Kailua Kona,ebpooh1009,5.0,진짜 가격대비 좋은호텔,"가겨대비좋고, 무엇보다 위치랑 조식이 참 좋았었습니다. 조식은 엄청나게 다양하진 않지만, 아침식사인 계란이나 베이컨 그리고 시리얼.. 우유도 종류별로 있고 제대로 갖춰있더라구요.",숙박 날짜: 2017년 7월
Holiday Inn Express Hotel   Suites Kailua Kona,섬아저씨,5.0,가성비가 좋은 좋은 호텔,"Holiday inn brand 답게 깔끔합니다. 위치도 해변까지 조금 걸어가야 하지만, 시내에 있어 점심, 저녁을 해결하기에 좋습니다. 조식도 다양하지 않아 오래 있으면 물리겠지만, 며칠 동안 괜찮았습니다. 직원들도 친절하고, 잘 관리되고 있습니다. 다만, 코인세탁기 가격이 3불이라서 비싼 편이고, 테라스가 없어 물놀이 후 젖은 수영복이나 lifejacket을 말리기 어려웠습니다. 에어컨 문제인 것 같은 데, 굽굽한 냄새도 나는 것이 조금 흠이 였습니다. 아 그리고, 차를 주차하면 1박당 25불의 추가 요금이 있습니다.",숙박 날짜: 2017년 6월
Paniolo Greens,81Joy19,5.0,호텔보다 덜 답답하고 객실이 넓어서 너무 좋음,"빌라형태의 구조. 넓은 룸 2개에 거실에 쇼파베드도 있어서 6인 가족이 충분히 사용하기 좋았음. 부엌도 엄청 넓고 식탁도 커서 인근 마트에서 고기, 야채, 과일을 사다가 왠만한 건 집에서 다 해 먹음. 근처 호텔로 가면 2rooms을 잡아야 돼서 객실가격이 배로 뛰는데 반해 여긴 가격도 너무 좋고 넓어서 다음에 또 가게 된다면 파니올로~로 갈 예정.",숙박 날짜: 2019년 2월
Paniolo Greens,나현 임,5.0,위치가조금 외지긴 하지만,시설면이나 가격면에서 아주 좋았습니다.주변에 마켓이 없는것이 조금 흠이긴 하지만요 그래도 만족해요,숙박 날짜: 2015년 11월
Paniolo Greens,ごんはは,4.0,좋은 의미에서 ’’살 것 같다'',"1BR로 5박 묵었습니다.(2BR방은 세컨드베드룸이 잠겨있었음) 주방은 넓고 주방용품도 잘 갖추어져 있습니다. 주방용칼만 따로 구입했습니다. 목욕탕의 욕조와 화장실은 같이 있습니다.세면대는 따로 있어서 넓게 사용하기 좋았습니다. 베드룸과 세면대가 클로젯으로 나눠져 있어 양쪽에서 짐이나 옷을 꺼낼 수 있어 편리했습니다. 침대 매트리스도 편안하고, 가구나 소파도 고풍스러운 이미지였습니다. 풀장은 자쿠지도 있고 아침부터 밤까지 자유롭게 이용할 수 있습니다. 그러나 Waikoloavillage라서 렌트카없이는 매우 불편합니다.(대형슈퍼는 도보 10분)그러나 렌트카를 이용하는 분은 Kona나 Hilo에 가기 쉬우니 렌트가를 적극 추천하고 싶네요.",
Paniolo Greens,lobakun,4.0,가격대비 서비스가 정말 괜찮아요.,"연말에 5박 했습니다. 조용한 콘도미니엄으로 투숙객들도 많았습니다. 장소는 Waikoloavillage의 KTA근처입니다. 골프장 가운데 있는 콘도미니엄입니다. (골프장이 안보이는 건물도 있음)에어컨 요금은 따로 받지만 지대가 높아서 그런지 거의 필요없었습니다. 최근 수리했는지 내부는 깨끗했습니다.메조네트식 2BR이었는데 가족 셋이서 여유롭게 지낼 수 있었습니다. Grocery패키지로 예약을 했는데 체크인 다음날 아침에 빵,우유,쥬스,계란,베이컨, 잼,버터,시리얼,사과,오렌지,파파야를 받았습니다. 아마 근처KTA에서 구입한 것으로 생각되는데..약$30~$40정도는 들지 않았을까 생각되네요. 이번엔 일몰이 보이는 방으로 예약했는데 푸른 자연 경치가 더 좋았습니다. 프런트 직원들도, 청소하시는 분들도 모두 친절해서 좋은 인상을 받았습니다. 가격대비 서비스도 괜찮고.. Kona보다 시원해서 지내기 쉽습니다. 다음엔 여름에 꼭 묵어 보고 싶네요.",
Paniolo Greens,Cherlyn A,5.0,파니 올로 그린,"아름다운 장소! 넓고 편안하며 잘 관리 된 콘도. 무료 로밍 칠면조, Nene 및 기타 조류를 좋아하십시오! 직원들은 매우 도움이되고 친절합니다! 골퍼가 아니라 예쁜 골프 코스. 조용하고 평화로운!",숙박 날짜: 2020년 3월
Mauna Kea Beach Hotel  Autograph Collection,jun9092018,5.0,빅아일랜드에서 편하게 쉬기 좋은 호텔입니다.,빅아일랜드에서 편하게 쉬기 좋은 호텔입니다. 호텔이 지어진지 오래라서 호텔 구조가 옛날식이지만 관리가 무척 잘되어있어 70~90년대 영화에 나오는 남국의 리조트 같은 정취를 느낄수있어서 좋았습니다. 반면에 실내는 근래에 리노베이션을 해서 청결하고 편의시설이 잘되어있습니다. 혹시 최신식 호텔 같은 분위기를 느끼시고 싶다면 추천드리지 않습니다. 주변경관이 매우 아름답고 화이트 샌드의 비치를 만끽 할수있어서 빅아일랜드 전일정을 이곳에서 묵기 보다는 이삼일 정도 비치에서 조용히 쉬면서 해변과 주변 경관을 만끽하며 지내기에 좋은 호텔 같습니다. 주변에 편의 시설이 없는 건 감안하셔야 합니다. 호텔내에 식당이 3개 있는데 식당 분위기는 매우 좋습니다. 물론 취향에 따라 다르겠지만 편하게 음료수를 마시는 정도면 몰라도 큰기대는 않하시는게... 그리고 호텔 내에 작은 편의점만한 마켓이 있는데 이곳에서 간단한 아침식사를 사서 객실에서 드시는 것도 좋을 듯 합니다. 그리고 만타 레스토랑에서 하는 조식 부페는 추천하고 싶지는 않습니다. 비치에 있는 하우트리 식당은 비치에서 놀다가 간단하게 식사하기에 좋습니다.,숙박 날짜: 2018년 7월
Mauna Kea Beach Hotel  Autograph Collection,오 즐거운 인생,2.0,기대한만큼 실망이 컸던 호텔,"처음 가는 장소의 호텔선정을 할때 주로 다른사람들의 리뷰를 참고합니다. 후기가 너무 좋아서 기대를 너무 많이 해서인지 실망이 크네요. 이호텔 전에 묵은 호텔들이 좋아서 그런지 많이 비교가 되었습니다. 가격에 비해 그닥 훌륭하다곤 생각되지 않네요. 방청소 대충하고 첫날 쓴 샤워가운은 담날부턴 계속 없더군요. 어떻게 일일이 다 전화로 요청을 합니까 그런건 기본인데. 방청소도 대충하고^^;; 팁은 잘 챙겨가네요, 하루 까먹고 팁을 안놔서 그런지 욕실 어메니티도 안갖다 놓는 하우스키핑^^;;물 잘 안내려가는 욕조(4박 첫날부터 컴플레인했으나 시정이 안되더군요. 한번 얘기해서 안되면 그냥 다시 안오면 그만이지 하는 주의라 귀찮아서 그냥 썼습니다) 수영장은 호텔 규모에 비해 너무 작네요^^;; 해변이 있어 그런지.. 해변은 좋았습니다. 고운모래 적당한 파도,, 그런데 수영장이나 해변이나 안전요원이 없는것은 이상하네요 저 멀리 바다에서 노는 사람들 보고 사고나면 어쩌지 하는 걱정이 있었습니다. 딸린 골프장은 아주 좋았습니다. 스쿠버다이빙없이 만타를 볼수 있는것도 큰 매력이었구요. 하나 더 탁구나 당구대 시설은 있는데,, 망가지고 관리를 안해 지저분하더군요. 다 갖춰는 놨지만 관리가 안되는 느낌이었습니다. 1박 500불대의 가격을 감안했을때는 너무 형편없다는 생각 했습니다. 풍경만 좋지 다른건 그냥 그랬어요^^;; 아참 베란다에서는 잠깐 나가있어도 모기떼의 습격을 받더군요 넓은 베란다는 그림의 떡 ㅋ 방충에도 신경을 좀 썼으면 하는 희망이 있습니다.",숙박 날짜: 2018년 4월
Mauna Kea Beach Hotel  Autograph Collection,Hyunju L,5.0,비치가 아름다워요,"비치가 참 아름다운 호텔입니다. 호텔 주변을 산책하고, 비치에서 석양보고 하는 것만으로도 큰 휴식이 되었습니다. 조식도 훌륭합니다. 체크인 시, 웰컴 드링크와 꽃 목걸이(남성은 돌 목걸이) 주었습니다.",숙박 날짜: 2017년 1월
Mauna Kea Beach Hotel  Autograph Collection,t-t0t-t,5.0,흠 잡을 곳이 없어요!,"9월에 가서 사흘간 묵었어요. 차분한 분위기의 호텔이었는데, 직원들도 적당한 거리감을 유지하면서 좋은 서비스를 제공해 주더군요. 아메니티도 납득할 만큼 만족스러웠습니다. 비치가 상당히 아름다워서, 슈노클링도 충분히 즐길 수 있었답니다. 일본인 숙박객은 많아도 10명 정도였는데, 일본어가 통하는 데스크가 있더라구요. 석식은 레스토랑 두 군데에서 다 먹어봤었는데, 둘 다 맛있어서 만족스럽더군요. 조식도, 일본음식은 별로였지만, (특히, 미소시루는 너무 짰다는 사실!) 양식은 맛있었답니다~ 빅아일랜드란 이름대로, 마우나케아(mauna-kea) 투어시, 여러 호텔에서 픽업을 하곤 하는데, 호텔을 도는데에만 몇 시간이나 걸리기 때문에, 마지막에 승차하고, 처음 하차할 수 있다는 메리트는 상당히 크지않나 생각이 드네요. 유명한 쥐가오리는 결국 볼 수 없었지만, 귀국 후에 아내랑 호텔에서 찍은 사진을 볼때마다 추억에 젖곤 한답니다. 참고로, 자매호텔인 하프나호텔까지는 셔틀버스 운행이 폐지되어 있어, 산책을 겸해 걸어서 가 보았습니다만 상당히 먼데다, 오르막길을 오르는 것도 힘들어서, 고생하실 각오를 하셔야하지 않을까 싶네요. 하프나호텔 수영장에서 헤엄칠 체력마저 다 써버린 탓에, 숍만 둘러보고 바로 돌아와 버렸답니다. 셔틀버스가 다시 운행되기를 빌 뿐입니다.",
