Volcano Hideaways,katg1004,5.0,머물기 좋은 곳,"우리는 9 월에 메이드 쿼터 (Maid 's Quarters)에 머물렀고 사랑스럽고 편안한 숙박이었습니다. 그것은 Big Island와 그것이 제공해야하는 누구나를 탐험하기 위해 가정에서 기초를 뒀다. 하와이 화산 국립 공원에서 단 1.6km 떨어진 곳에 우리는 화산과 칼데라를 밤낮으로 여러 번 볼 수있어 대자연의 경이로움을 경험할 수있었습니다. 우리는 또한 검은 모래 해변, Waipi'o Valley Overlook, Hilo의 레스토랑, Kona Coffee Living History Farm, 하와이 용암 보트 여행 및 용암 밭에서 합리적인 운전을했습니다. 메이드 쿼터 (Maid 's Quarters)는 화산의 안락한 마을에서 친밀하고 편안한 오두막집입니다. 거실의 목재 벽난로가 저녁 차가에서 떨어져 나 가려고 편리합니다. 주방에는 식사를 준비하는 데 필요한 모든 필수 요소가 있습니다. 일요일에 거기에 계시다면 화산 농부 시장에 가셔야합니다. 이 지역의 지역 문화에 대한 완벽한 소개입니다.",숙박 날짜: 2017년 9월
Volcano Hideaways,PuffleIreland,5.0,화려한 비가 좀!,"오마 의 은신처 를 빌렸고, 또한 진찌로 아주 마법 같은 열대의 은신처 이다. 이것은 정말 아늑한 아늑한 공간, 많이 관심이, 사랑이, 모든 상호 작용을 주인 todd 매우 즐거운 간단하고. 위층 침실 로프트 에 가장 편안한 침대까지! Chalet 없는 외부 공간인, 하지만 다시 말하지만 저희가 그곳에 있는 내내 비가 왔지만 (열대 우림 이, 모든), 그는 하지 않았다 - 이외의 다른 것들을 말리 어 수 없습니다. 화산 은 매우 장소를 발생하지 않습니다; 저희가 찾는 음식, 힐로 가기 전에 코나에 들르는 슈퍼마켓에서 나올 수 있나.",숙박 날짜: 2016년 4월
Volcano Hideaways,LindaFraubie,5.0,Tlc 및 멋진 분위기,"우리가 예약한 오마 haunani 의 숨겨진 2박 투숙한 친구 8 집 이고. 이 완벽한 위치, 조용한 전용 도로, 근처에 있는 식당과 식료품점, 두 분 과 국립공원 입구. 우리를 환영하는 많은 좋은 정보를 바로 토드 게 느꼈다. 이 집의 주인이 할 수 있게 편안했어요. 우리는 이 가스 벽난로, 추운 2월 였습니다. 두 집은 세세한 것까지 장식되어 있으며, 멋진 감동을 haunana 및 토드 건출술학의 추가되었습니다. 저렴한 열대 우림의 멋진 집에 이. 나는 주저 없이 다시 예약을 할 것입니다.",숙박 날짜: 2016년 2월
Kona Reef Resort,aloha235,3.0,프런트는 빨리 마감해요.,프런트는 빨리 끝나서 오후5시 이후는 레이트 체크인이 됩니다. 레이트 체크인이라 프런트 앞에 있는 전화로 연락을 했는데 전부 영어에다..너무 빨라서..영어를 못하는 저에겐 곤욕이더군요..결국 대화 도중에 통화가 끊어져서 호텔 청소하시는 분에게 도움을 받았습니다. 영어를 못하는 분은 추천할만 호텔이 아니네요.,
Kona Reef Resort,６３,4.0,편리하고 저렴해요.,이번 여행에서 콘도미니엄을 처음으로 이용했습니다. 호텔에 비해 숙박비용은 크게 다르지 않는데 실내도 넓게 자유롭게 이용할 수 있어 개인적으로 여행하시는 분에겐 추천입니다. 걸어서 ABC나 음식점도 있어서 전혀 불편함을 느끼지 않았습니다. 입지도 바로 앞이 바다여서 경치도 즐길 수 있는 좋은 시설입니다.,
Kona Reef Resort,ankomama,4.0,일몰이 멋있어요.,숙박하는 동안 매일 일몰을 봤습니다. 정말 아름다웠습니다. 풀장 주변에는 바베큐도 할 수 있어 편리합니다. 입지도 괜찮고 시설도 괜찮고 넓고..나무랄 데 없이 좋았습니다.,
Kona Reef Resort,William G,4.0,아주 좋아,"도시와 매우 가까우며 대부분의 요구에 걸을 수 있습니다. 깨끗한 수영장, 전망이 훌륭하고 바베큐가 있으며 공항에서 접근 할 수 있습니다. 주차 장소만을 고려하여이 위치를 추천합니다. 때로는 주차가 어려워서 여러 수준을 확인해야했습니다.",숙박 날짜: 2020년 2월
Kona Reef Resort,xxjensen,4.0,"훌륭한 위치, 친절한 직원",우리는 우리의 아파트와 수영장과 온수 욕조 지역을 최고의 레스토랑과 편의 시설까지 도보로 즐겼습니다. 직원들은 매우 도움이되었습니다. 월요일에 투어 회사 프리젠 테이션은 매우 도움이됩니다,숙박 날짜: 2019년 6월
Alii Kane Cottages,Davina U,5.0,단순히 훌륭합니다!,"우리는 작년에 여기에 머물렀다 - 우리 단 한 개의 유감은 우리가 단지 하룻밤 머물 수있다라는 것이다! 위치는 완벽하며 Alii Kane을 운영하는 부부는 매우 친절하고 은혜 롭습니다. 우리 오두막집의 냉장고는 심지어 그것에 약간의 음식을 품었다. 우리가 밤늦게 도착했을 때부터 우리는 정말로 감사했다! 침대는 편안하고, 전체 오두막집은 매우 깨끗하고 주인은 당신을 집에서 매우 편안하게 느끼게합니다! 우리는 그 다음날 (그리고 밤) 공원을 보는 것에 관해 그들에게서 훌륭한 팁을 얻었다. 이것은 진정한 오아시스입니다! 여기있어!",숙박 날짜: 2018년 3월
Alii Kane Cottages,Jana M,5.0,환상적,훌륭한 위치에 쉽게 도착할 수 있습니다. 나는 딸과 남편과 함께 거기에 있었고 우리는 다락방이있는 코티지를 가지고있었습니다. 아주 멋지게 꾸며져 있고 잘 갖추어져있었습니다 (우리는 난방을 좋아했습니까?). 나는 그 숙소를 추천한다.,숙박 날짜: 2018년 12월
Alii Kane Cottages,Samantha H,5.0,놀라운 작은 숨겨진 오아시스,"어느 날 밤 여기에 있었어. 날 동안 국립 공원을 할 예정이었다. 그러나 폐쇄 때문에 우리는 헬리콥터 비행을했고, 지역 주위를 탐험했다. 호스트는 도착했을 때 모든 화산 관련 정보와 우호적 인 날씨로 우리를 최신 상태로 유지하는 데 큰 도움이되었습니다. 오두막은 우리가 즐거운 체재를 위해 필요한 모든 것에 컸다. 우리가 돌아 왔으면 여기에 다시 머물러있을거야. 그것을 사랑",숙박 날짜: 2018년 6월
Alii Kane Cottages,TomSchlagel,5.0,"훌륭한 위치, 무성한 열대성 지대!",우리는이 호텔에서 최근 3 박 숙박을 즐겼습니다. 소유자는 매우 도움이되고 수용 할 수 있습니다. 객실은 매우 깨끗하며 숙박을 즐기기 위해 필요한 모든 것을 갖추고 있습니다. 그것은 하와이 화산 국립 공원과 화산 마을을 방문하기에 좋은 장소입니다. 이 숙박 시설은 매우 조용하고 조용합니다. 우리는 다시 여기 머물 것이다!,숙박 날짜: 2018년 1월
Alii Kane Cottages,Markus_Ldn,5.0,화산 국립공원을 방문하는 최고 수준의 훌륭한 위치 ,"베이스 캠프 에서 하룻밤의 화산 국립 공원 탐색. 별장은 아름답고 필요한 모든 것을 제공하는, 매우 친절한 호스트 를 포함해서. 숙소는 넓기도 하고, 좋은 야외 공간 등 모든 편의 시설. 저는 이곳을 다시 올 일이 더!",숙박 날짜: 2017년 9월
Hilo Bay Hostel,Ms. Wolf,5.0,힐로에 머무르는 환상적인 장소!,"이곳을 찾게되어 너무 기쁩니다. 훌륭하고 친절한 직원으로 깨끗하고 안전합니다. 나는 여자와 남자의 샤워와 욕실이 완전히 분리되어있는 것을 좋아합니다. 그리고 한 번에 호텔이었던 호스텔은 아름다운 목공예로 꽤 매력적입니다. 나는 거기에 머 무르라고 제안 할 것이다. 아, 거기에있는 동안 길을 따라 파인애플 섬 신선한 요리 레스토랑으로 걸어가십시오. 멋진 메뉴, 라이브 음악, 쾌적한 직원 및 야외 환경.",숙박 날짜: 2019년 10월
Hilo Bay Hostel,Alexandra,5.0,하와이의 집,"놀랄 만한. 힐로 베이 호스텔은 우리 여행의 하이라이트 중 하나였습니다. 새로운 주인 Stanley는 우리가 처음 도착했을 때 가장 따뜻한 환영을주었습니다. 호스텔은 공간이 넓고 아늑하고 깨끗하며 부엌은 크고 재미있게 요리 할 수 있으며 무료 커피가 있으며 위치는 도시에서 가장 좋습니다. 인근 커피 숍, 식료품 점, 레스토랑 및 바다가 도보로 1 분 미만 거리에 있습니다. 매일 아침 창문에서 일출을 볼 수도있었습니다. 하와이의 가격은 공정하고 저렴합니다. 우리는 2 박을 머무르고 일주일 동안 조금만 머물렀다 고 가정했습니다. 사람들은 매우 친절했고 호스텔의 레이아웃은 새로운 사람들을 만나기가 매우 쉽습니다. 호스텔은 조용하고 분위기가 좋은 곳입니다. 무료 Wi-Fi도 제공됩니다. 우리의 경험을 좋아했습니다. 이곳에 머무르는 것을 추천하지 못했습니다. 스탠리는 그의 마음과 영혼을 이곳에두고 있습니다. 좋은 장소, 더 나은 추억과 친절한 호스트들에게 건배!",숙박 날짜: 2019년 9월
Hilo Bay Hostel,hollyannethody,5.0,"큰 숙소, lovely 한 사람.","나는 밖으로 날기 전에 두 밤 동안 머물렀다, 나는 역사적인 건물을 사랑한다. k는 굉장합니다. 매우 친절한 직원과 깨끗한. 이층 침대는 크고 깨끗한 곳이었고 포터에게 좋은 위치였습니다. 감사합니다!",숙박 날짜: 2019년 4월
Hilo Bay Hostel,Patrick B,1.0,"알프스, 무분별한 직원 / 쓸데없는 사람, 건물을 달리는 것",나는이 날카로운 숙소에 나의 비행이 늦었을 것을 알렸다. 그리고 수행자는 그들이 9 : 30 pm까지 기다릴 것이다라고 말했다. 나는 9시 45 분까지 거기에 도착할 수 없었고 잠긴 문을 찾기 위해 도착했다. . . 더 이상의 지시 사항은 없습니다. 이것이 사실이 될 것이라고 말하지 않았고 논리적으로 수행자가 떠났음을 전제로합니다. 많은 스트레스를 겪은 끝에 마지막 순간 숙박 시설을 찾을 수 있었지만 다음날 예약 된 시간 중 어느 것에 대해서도 환불을받지 못한다는 말을 들었습니다. 그리고 그들은 내 통제를 벗어난 적대적인 여행 환경에 대해 신경을 쓰지 못했습니다.,숙박 날짜: 2018년 8월
Hilo Bay Hostel,Sean M,3.0,별로 나쁘지는 않아.,"Hilo Bay Hostel은 Hilo 자체의 훌륭한 예입니다. 카리브 해의 분위기, 조금 기발한 것, 조금 흐른 것. 위치는 매우 좋습니다 : 무지개 폭포 근처, 레스토랑과 상점, 비교적 가까운 해변. 우리는 2 개의 더블 침대와 함께 방에 머물렀다. 그리고 그것은 합리적으로 깨끗했고 광대했다. 그러나 공기 죄수 (핸디 힌트 : Hilo의 매일 비가 내린다. 그래서 습도를 벗어날 수 없다.)없이 조금 뜨겁고 습기가 있었다. 이 장소에 대한 다른 리뷰는 사실입니다. 노인 인구가 꽤 많습니다. 그들은 각각 호스텔 (부엌, 욕실 등)의 영역에 책임이 있으며 특정 사물에 대해 매우 특별 할 수 있습니다. . . 부엌 시간은 불필요하게 엄격하다. 그리고 우리는 심지어 오전 7시 이전에 냉장고에서 우리 음식을 붙잡을조차 수 없었다. 우리가 체크 아웃 할 수 있기 전에 직원이 깨어나 기 위해 30 분을 기다려야했다 (오전 7시 이후에, 책상이 유인되기로되어있을 때). 작은 일이지만 고객 관리는 먼 길을 갈 수 있습니다. 보안이 취약한 부분은 다른 리뷰에서 언급되었지만 변경되지 않은 코드로 주 문을 열 수 있습니다. 우리 개인 방에는 자물쇠가 있었기 때문에 이것이 우리에게 영향을 미치지는 못했지만 기숙사의 문제인 것을 알 수 있습니다. 전반적으로 여기에 머물러야 할 이유는 없지만 때때로 미국의 공포 이야기 - 때로는 독특한 분위기가있었습니다.",숙박 날짜: 2018년 7월
Fairways at Mauna Lani,ashrun4fun,5.0,이 건물은 정말 완벽한 곳! 비밀 … 쉬! ,"내가 좋아하는 것들? 해변이 도보 거리에 있다. 아름다운 모래사장, 수영 호수, 스노클링, 해변까지 걸어서. 객실은 사랑스러운. 화강암, 타일, 큰 마스터 욕실, 업데이트된 장치, ba 가 2 br 2 천장은 키가 큰 2층. 알고 있어서 각 건물의 배치하지 않는 다른 사람의 노려보 지내다가 베란다 또는 침실. 개인적인 장치가 있다. 저는 제가 좋아하지 않은 보는 다른 사람의 침실. 항상 계속 창문이. 나는 하와이에서 밖을 볼 수가. 베란다와 같은? Br 2.5 ba 2 안. 베란다 의 크지 않은. 이는 커다란 나무 가 좋은 2 베란다 2 br ba 코아 게시물. 3 br 하는 너무 좋을 것 같아요. 페어웨이 에서 몇 번 보았는데 계속 돌아오 한다. 이 아름답고 편안한 느낌. 제가 본 것이 하나도 없고 수영장에서 검토합니다. 하고 있는 것. 하하하. 움, 제 3의 사랑. 수영장은 아이들이 하는 일은 거의 전체가 아주 심하다고. :) 내 말을 오해 하지 마십시오. 아이들이 있다. 이 미친 집 의 아이들의 엄마가 아닌 한 사람들을 나누기 (및 의무를 때문에). 이곳은 천국 이다. 보석 같은 곳. 말하지 않는 사람. :)",숙박 날짜: 2017년 3월
Fairways at Mauna Lani,Mitch R,4.0,하와이 휴가 ,"좋은. 임대 콘도. 조용하고, 마우나 라니 비치 클럽 액세스할 수 있습니다. 걸어서 갈 수 있는 레스토랑. 수영장과 온수 욕조가 있습니다. 부드러운 있었고 많은 안락 의자. 좋은 날씨 였다.",숙박 날짜: 2017년 2월
Fairways at Mauna Lani,Maps662705,4.0,여기는 정말,"제 아내는 정말 코나 콘도 용 었다, 우리는 페어웨이 하는 다행이다. 이 콘도는 매우 좋은, 모든 시설이 다. 아름답게 꾸며진, 많은 장비 이다. 개인 해변, 식료품을 살 수 있습니다. 우리는 여기에 행복. 유일한 불만은 욕실, 로우 워터마크에 대해 사용할 수 있습니다. 수세식 화장실 이 3 시간 즉, 물이 많이 사용할 수 있습니다. 우리는 시내에서 약 1시간, 그래서 우리는 우리의 여행 계획을 따라. 그 단점. 전반적으로 좋은 곳에 위치. 하는 것이 다.",숙박 날짜: 2017년 2월
Fairways at Mauna Lani,marz2008,4.0,좋은 곳!,"처음에 있었는데 그 실현 이지만 전용 비치 클럽 비치 액세스할 수 없습니다. 차라리 그곳에 있지만 좋은. 좋은 스노클링. 가족을 위한 곳이 cindos. 넓고 다양한 시설이 야외 바베큐 수영장, 등이 있습니다.",숙박 날짜: 2017년 1월
Fairways at Mauna Lani,CohoJohnny,5.0,큰 섬 여행,"빅 아일랜드에 묵었는데 우리 여행 콘도에서 공정한 방법이 라니 manuna. 좋은 조용한 지역의 골프장, 콘도, 호텔 및 두가지. 조용한 리조트 지역에 많은 정체 적 waikola. 가게들이 있어서, 레스토랑, 그리고 상점에. 좋은 수영장 시설과 좋은 비치 클럽 비치 액세스할 수 있습니다. 콘도에서 좋은 시간을 보내는 것인데. """,숙박 날짜: 2016년 10월
At the Craters Edge,Kathy N,5.0,서비스와 위치는 좋았습니다!,"즐거운 경험! Eric 크리스는 유쾌한 직원들! 우리는 너무나 아름다운 - 이렇게 가까운 곳에 화산 국립 공원. 방은 깨끗하며, 두 방의 베란다 즐기는 분위기. 주인도 간섭하지 않, 문에 노크를 할 수 있지만 필요한 것을 요청. 화려한 프레젠테이션에도 동요하지 모든 부정적인 말 이전 리뷰. 새 오너들이 좋은 분이 공유하는 오아시스!",숙박 날짜: 2017년 6월
At the Craters Edge,Jodi S,5.0,아름다운 휴양지!,"화산 에 있는 아름다운 곳 입니다. 좋은 가구, 훌륭한 환대. 맛있는 음식이 신선한 아침 식사, 기대도 안 했는데. 깨끗하고 주변에 windows 전용임 불구하고. 커플들에게 추천합니다!",숙박 날짜: 2017년 5월
At the Craters Edge,Jane M,5.0,레인포레스트 리트리트,앳 더 크레이터스 에지 있는 아름다운 열대 우림의 화산. 화산 국립 공원 마을 액세스할 수 분 떨어져 있다. 방은 시설 자체 의 아침 식사 시간을 즐길 수 있는 환상적인 바나나 빵. 열대 우림 은 기억이 있어서 비가 되어 있지만 비 재킷 은 우산이 필요로 할 때! 로맨틱한 장소인.,숙박 날짜: 2017년 3월
At the Craters Edge,Jane S,5.0,조용한 거점 vnp!,"짧은 기간이지만 우리가 묵은 분화구 의 가장자리. 가든 스위트 하이쿠 를 선택했는데 - 와우. 정말 위의 가장자리에 있는 것 같은 느낌이 있고 창문과 발코니가 있고 열대 우림 이다. 비가 오는 밤에 잠을 잘 넣어주세요 온수 욕조, 너무! 홈메이드 바나나 빵 도 좀 마실 수 있는 냉장고도 갖춰져 있는 방에서 처리합니다. 이건 정말, 정말 조용 합니다. 가능한 우리를 위해, 우리는 매일 일찍 일어나기 때문입니다. 위치해 이길 사람들이 힐로 에서 오는 버스를 탈 수 있다. 우리는 이곳에 다시 머물고 싶은 곳, 가 볼 기회를 가지지 한다.",숙박 날짜: 2016년 10월
At the Craters Edge,whizzylala,5.0,"b&b 아주 특별한, 독특하고 아름다운!","사랑스러운 일이 몇 가지 있기 때문에 우리의 남부의 큰 섬. 쉽게 찾아 어둡게 한, 아주 사랑스러운 욕실이 잘 갖추어 져 있는 아름다운 주변 환경. 편안한 침대, 좋은 와이파이. 사랑스러운 신선한 과일, 케이크 및 잘 갖추어 져 있어야만 의 아침 식사, 스낵 및 음료. 커피 머신과 전자 레인지. 화산 국립 공원이 매우 짧은 드라이브 거리에 있는 용암을 볼 수 있는 환상적인 경험. B&b 의 음식점에 걸어서 갈 수 없습니다. 대부분의 가로등 도 없는 종료 8ish. 평화로운 휴양지 를 적극 추천합니다.",숙박 날짜: 2016년 8월
B B Big Island Bed   Breakfast,Wilfried R,5.0,낙원을 경험하고 …,"훌륭한 숙박 시설! 마카다미아 가 세 성인 방, 깨끗하고 편안한. 아침 식사는 훌륭했고, 직원들은 친절하고 도움이 많이 되어서 좋았다. 마카다미아 너트 ' 먹을 수 있는 '.",숙박 날짜: 2017년 2월
B B Big Island Bed   Breakfast,RE E,3.0,적절한 장소에서 남쪽으로 -- 로맨틱해보였어요!!!,"우리는 이곳에 하룻밤 11월 2016. 메인 하우스는 정말 호스트, 해당 일자의 특성상 숙박 요금이 $119 정당화 가 힘들지 + 수 있습니다 (- 세금 포함 $130) 이것을 하는 숙박 시설이 있는 지역에 - - 하지만 가격과 맞지 않는 이 숙박시설 항목이라 오래된, 아니 필요 수리). 우리는 우리의 주인은 믿을 수 없을만큼 사랑 했고, 친절한, 쉬울 뿐. 또한 목적 입니다. 저는 새 주인들이 이해 전환하는 과정에 있습니다. 무엇을 요구 할 수 있는 시설은 기능적이고. 할 수 있는 침대, 샤워실이 (말을 작동 및 아침 식사를 합니다. 하지만, 여전히 많은 일들이 이 시장 이 가격을 정당화 하고 있는 고급스러운, 낭만적인 휴양지. 좋은 점: - 아름다운 근거 - 메인 하우스는 아름다워 - 잘 꾸며진 (사랑하는 것이다! ) - 믿을 수 없을만큼 수용 호스트, 함께 좋고 쉽게 - 아침 식사는 개인, 맛있고 건강한. 쉽게 좋았던 숙박 - 다양한 마카다미아 너트 양의 munching 의 즐거움 나쁜 점: - 메인 하우스는 동안 아름다운, 오래된 건물은 침대와 아침 식사, 오래된 수리가 필요해. 방은 기본적인 호텔 객실 처럼 느껴지지 한다. 기본적인 가구, 린넨 커튼 일치하지 않는, 이상한, 혼합 및 가구와 배관. 예를 들어, 샤워는 뜨거운 물을 잘못 plumbed 떠나고 싱크가 샤워하는 동안. 마찬가지로, 샤워는 수압과 간단한 기본적인 기능이 부족한 기존 설비 /. - 방에 있는 가구들은 오래된, 오래된 불일치. 또, 기능, 가격이지만 피팅 - 방 자체는 매우 기본적인",숙박 날짜: 2016년 11월
B B Big Island Bed   Breakfast,Melissa B,5.0,더 오래 머물고 싶 었습니다!,"위치는 관광하기에 좋은 출발점이 섬의 남부, 화산 등. 더 오래 머물고 싶었던 인상을 시간 이었기 때문에 더 이상의 드라이브 /. 우리 방은 (생형) 되지 않은 시간을 보낼 수 있는 가장 편안한 곳 -- 를 선택하여 하드 의자 또는 본 - 더 작업일이 침석 -- 하지만 메인 하우스와 만 사랑스러운 베란다 창문 들 과. 매일 아침 식사는 맛있었습니다! 가 도착했을 때, 주인 이(가) 되지 않은 작업 / 오차드 팜 정말 피분석물.",숙박 날짜: 2016년 2월
B B Big Island Bed   Breakfast,GlampingGalForever,5.0,"사랑스러운, 평화로운 한 서비스와 시설로...","우리는 정말 즐거운 숙박이 찾는 섬 남쪽 끝의. 최대 수의 침대는 편안하고, 전망이 있는 매혹적인, 맛있는 아침 식사... 직원들은 친절하고 매력적이고. 우리는 다시 묵을 가장 확실하게... 우리는 섬에서 최고의 시간 들... 친구들과 가족들이 이 매혹적인 것을 꼭 가봐야 할 곳...",숙박 날짜: 2016년 1월
B B Big Island Bed   Breakfast,Alicia B,4.0,"어, 하지만 사랑스러운","저희는 이틀 밤을 이 침대와 아침 식사가 여행의 큰 섬. 이 거대한 변화의 코나, 이틀 밤을 보내고 있는 이전. 위치는 화려한, 아주 먼 경우: 마카다미아 넛 농장 건물에 위치하고 있는 작업, 닭 몇 가지를 통해 자유롭게 다니는 동물 및 기타 변경다른 빈. 있어, 풀장과 테니스 코트를 사용할 수 있는, 스위트 스타일의 객실에는 tv 및 무료 무선 인터넷. 우리가 머무는 동안, 새 주인은 오래된 곳, 그래서 이 사랑스러운 로빈 에 의해 호스팅되는 david, 지역 주민들. 그들은 우리가 섬에서 할 수 있는 최고의 아침 식사, 지역에 대한 이야기를 들고, 지, 섬이 일반적으로. 내가 여기 유일하게 있는 주변 지역 naalehu 불만, 가는 마카다미아 메도우즈, 조금 면광원과. 사랑스러운 침대와 아침 식사를 하는 동안, 있는 것은 없다는, 레스토랑을 않을때 수 있습니다. 이 경우 사우스포인트 에 위치한 그린 모래 해변을 방문하거나, 코나에서 한시간 이상하긴 했지만, 화산, 그리고 힐로, 더 많이 드는 고객 중심. 한편으로는 다행 하는 대신 이곳에, 우리는 한 더 보고 싶은 인적이 뜸한 곳이 섬에서, 이 경우의 최고의 경험들을 찾고 있다.",숙박 날짜: 2016년 1월
Kona Billfisher,Mess1968,4.0,잘있어!,무례한 사람을 제외하고 위층에서 휴식을 취하십시오. 우리는 직원 관리자 인 Liz를 즐겼습니다. 그녀는 매우 개성이 있었고 우리는 우리의 체류를 매우 멋지게 만들었습니다. 남편과 나는 일주일 동안 여기에 머물렀다. 우리는 코나에서 정말로 즐거운 시간을 보냈습니다. 우리는 확실히 Kona Billfisher에 다시 머물 것이지만 다른 유닛을 요청할 것입니다.,숙박 날짜: 2019년 9월
Kona Billfisher,aclowery,5.0,머물 좋은 장소,깨끗하고 조용하며 마을과 가깝습니다. 가장 저렴한 가격. 수영장은 따뜻하고 매력적이었습니다. 숙소에서 다른 손님을 만나는 것을 좋아했습니다. 사이트 관리자는 심술 and 고 타 버린 것처럼 보였지만 나머지는 모두 훌륭했습니다. 나는 내년에 여기에 머무르고있다.,숙박 날짜: 2019년 8월
Kona Billfisher,travelhooker,4.0,"훌륭한 위치, 모든 걸 걸어보세요!","행복한 시간과 현지 음식을 선택할 수있는 워터 프론트 레스토랑이 많은 것을 좋아합니다. ! 대부분 Kailua-Kona의 숙박 시설이 낡은 것은 아닙니다. 당신이 공상을 원하지만 여기에 머물지 않지만 기본 사항 (에어컨, 수영장, WiFi, 커피 포트가있는 주방, 스토브, 풀 프릭 등)이 필요하고 어디에서나 걸을 수 있고 주차 걱정이 없으면 완벽합니다! 사무실에서 Liz에게 소리를 지르십시오. 직원은 Wi-Fi에 연결되어있는 직원과 함께 도움이되고 친절했습니다.",숙박 날짜: 2019년 8월
Kona Billfisher,theresa876,1.0,우리가 머물렀던 최악의 리조트,내가 질문에 대답 한 것 말고는 이 리조트는 추천하지 않습니다. 내 포인트와 비용을 지출 한 경우 가치가 없습니다. 위치는 훌륭하지만 유닛은 끔찍합니다. 냄새가 나고 가구가 오래되고 의심 할 여지없이 깨끗합니다. 침대가 불편하고 식기류가 불완전합니다. 노파 소동에도 불구하고 일주일 내내 단 하나의 테이블 스푼 만 있습니다. 카펫에는 얼룩이 있습니다. 전반적으로 우리는 리조트 단위에만 실망했습니다. 위치는 훌륭하지만 나머지는 나빴습니다. 나는 오히려 Royal Kona 또는 Marriot에 머물 렀지 만 이용 가능한 방은 없었습니다. 우리는 유닛이 매우 실망했기 때문에 휴가 중이라고 생각하지 않았습니다! ! !,숙박 날짜: 2019년 8월
Kona Billfisher,Exploration168164,1.0,뜨겁고 더러운,도착하자마자 유닛은 불결했습니다. 오후 5시 이후에는 직원이 없습니다. AC는 AC를 만지거나 벌금을 내지 말라고 지시하면서 80으로 설정되었습니다. 장치의 열로 인해 낮과 밤 모두 불편했습니다. 리조트보다 호스텔과 같은 활동은 없습니다.,숙박 날짜: 2019년 8월
Vista Waikoloa,공영 김,5.0,저렴한 가격에 풀빌라같은 넓은 객실!,"위치는 힐튼 와이콜로아 빌리지 근처에 있어서 라군이나 돌핀 구경 가기에도 좋습니다. 그리고 숙소는 당시 프로모션 가이긴 했지만, 하와이에서 이런 저렴한 가격에 풀빌라 같은 시설을 이용할 수 있어서 좋았습니다. 부엌에 가면 기본적인 취사를 위한 소금이나 후추 등의 양념이 있으니 마트에서 따로 사지 않으셔도 됩니다. 수영장도 가족끼리 즐기기 좋았고, 1층을 이용했었는데 야외에 테이블이 있어서 가든에서 음식을 먹는 기분이 들었습니다. 하와이 코나에 간다면 이곳을 방문하시길 추천합니다.",숙박 날짜: 2015년 7월
Vista Waikoloa,booger1234,1.0,"단위 A303 mothball, 흰개미 경고 !!","우리는이 유닛을 빌 렸고 우리가 걸었던 첫 순간부터 우리는 유독 한 악취로 날아갔습니다. 우리는 주인에게 전화를했는데, 그는 나방이 있다는 것을 부인했습니다. AC 흡입 인공 호흡기 옆에 모스 볼이 가득 찬 봉지를 발견했습니다. 우리는 머물려고 노력했고 창문을 열어 두어야했습니다. 우리는 떠나야했고이 날의 주인은 1100 달러 이상을 환불하지 않았다. 소유자는 정기적으로 airbnb에서 부정적인 게시물을 제거합니다. yelp 검토를 보거나 검증을 위해 airbnb를 확인하십시오.",숙박 날짜: 2019년 11월
Vista Waikoloa,Lyndoski,5.0,"깨끗하고 넓은, 아름다운 콘도","좋은 경험. Irena는 체크인 전 미리 알려 주었고 모든 질문에 대답하는 데 매우 능숙했습니다. 그녀는 체크인과 도착은 물론 우리의 체류가 원활하게 이루어 졌는지 확인하기 위해 열심히 노력했습니다. 주차비 및 리조트 요금 없음! 콘도는 우리가 이웃 사람을 전혀 듣지 않았던 조용했다. 나는 2019 년 5 월 초에 우리가 거기에있는 동안 많은 유닛이 비어 있다고 생각한다. 2 층과 3 층으로 갈 수있는 계단과 엘리베이터. 콘도는 넓습니다. 대형 마스터 욕조 욕조와 별도의 산책 샤워. 발코니가 크다! 완비 된 주방, 세탁기 / 건조기. 케이블 TV와 유닛에는 보드 게임과 책들이 비치되어 있습니다. 모든 시력이보고 난 후에 나는 단지 긴장을 풀기 위해 다른 주에 머물 수 있었 더라면 좋겠다고 생각해라! 우리의 숙박을 즐기며 좋은 가치였습니다.",숙박 날짜: 2019년 5월
Vista Waikoloa,1mark1,5.0,굉장한,"A 202에 머물렀다. 콘도는 매우 잘 임명되어, 다른 어느 곳에서도 머물렀던 것처럼 아름답게 꾸며져 있습니다. 아름다운 경관, 이웃 사람들로부터 매우 조용합니다 (부지가 아름답고 아름다움을 유지하기 위해 머무르는 동안 일해야만합니다.) 2 개의 베란다에는 넓고 소파, 커피 테이블, 회전 의자, 6 인용 식탁이 있습니다. 콘도는 디자이너가 완성 된 것처럼 보였고 우리는 심미적으로나 물질적으로 아무것도 원하지 않았습니다. 전망은 아름답고 침착합니다. 주인은 더 자비 롭고 세심하지 못했습니다. 콘도 전체에 방이 많이있어서 집과 같은 느낌이납니다. 매우 따뜻하고 매력적입니다. 나는 곧 다시 올 것을 고대하고있다.",숙박 날짜: 2018년 12월
